0000056_A	00001914_a	3
0000062_A	00010762_a	1
0000062_A	00007304_a	2
0000062_A	00002140_a	3
0000062_A	00004148_a	4
0000062_A	00002668_a	5
0000062_A	00002398_a	6
0000062_A	00013589_a	7
0000062_A	00005152_a	8
0000062_A	00009286_a	9
0000068_A	00003796_a	1
0000068_A	00013644_a	2
0000068_A	00012875_a	3
0000068_A	00012327_a	4
0000068_A	00008781_a	5
0000068_A	00008323_a	6
0000071_A	00005912_a	1
0000071_A	00000681_a	2
0000071_A	00011862_a	3
0000071_A	00002678_a	4
0000071_A	00011475_a	5
0000071_A	00009917_a	6
0000071_A	00012235_a	7
0000071_A	00012551_a	8
0000071_A	00002411_a	9
0000071_A	00006468_a	10
0000071_A	00011966_a	11
0000071_A	00012701_a	12
0000071_A	00003618_a	13
0000071_A	00004118_a	14
0000071_A	00010922_a	15
0000071_A	00008881_a	16
0000071_A	00009315_a	17
0000071_A	00007912_a	18
0000071_A	00000003_a	19
0000081_A	00001812_a	1
0000081_A	00000122_a	2
0000081_A	00000210_a	3
0000081_A	00009298_a	4
0000081_A	00012640_a	5
0000081_A	00000531_a	6
0000081_A	00000294_a	7
0000081_A	00008285_a	8
0000081_A	00010835_a	9
0000082_A	00005148_a	1
0000082_A	00008347_a	2
0000082_A	00008205_a	3
0000082_A	00006000_a	4
0000082_A	00008359_a	5
0000082_A	00004039_a	6
0000099_A	00006505_a	1
0000099_A	00010565_a	2
0000099_A	00004103_a	3
0000099_A	00003403_a	4
0000099_A	00005272_a	5
0000099_A	00003229_a	6
0000099_A	00004540_a	7
0000099_A	00012844_a	8
0000099_A	00013082_a	9
0000099_A	00003288_a	10
0000099_A	00002592_a	11
0000099_A	00008683_a	12
0000099_A	00004663_a	13
0000099_A	00006310_a	14
0000099_A	00002977_a	15
0000099_A	00006420_a	16
0000106_A	00013246_a	1
0000106_A	00011710_a	2
0000106_A	00007451_a	3
0000106_A	00002669_a	4
0000106_A	00004608_a	5
0000106_A	00004116_a	6
0000106_A	00007012_a	7
0000106_A	00000470_a	8
0000107_A	00002775_a	1
0000107_A	00012050_a	2
0000107_A	00004085_a	3
0000107_A	00003556_a	4
0000107_A	00012016_a	5
0000107_A	00008205_a	6
0000107_A	00009370_a	7
0000109_A	00009031_a	1
0000109_A	00012069_a	2
0000109_A	00004134_a	3
0000109_A	00006511_a	4
0000109_A	00007729_a	5
0000109_A	00004782_a	6
0000111_A	00013255_a	1
0000111_A	00009772_a	2
0000111_A	00010433_a	3
0000111_A	00011079_a	4
0000111_A	00011854_a	5
0000111_A	00013590_a	6
0000111_A	00008992_a	7
0000111_A	00004209_a	8
0000111_A	00003848_a	9
0000111_A	00003075_a	10
0000111_A	00013748_a	11
0000111_A	00011775_a	12
0000112_A	00010328_a	1
0000112_A	00002543_a	2
0000112_A	00005314_a	3
0000112_A	00003162_a	4
0000112_A	00006370_a	5
0000112_A	00005817_a	6
0000112_A	00005203_a	7
0000112_A	00014067_a	8
0000112_A	00010923_a	9
0000112_A	00013159_a	10
0000112_A	00007426_a	11
0000112_A	00007890_a	12
0000112_A	00013067_a	13
0000112_A	00011737_a	14
0000112_A	00013503_a	15
0000112_A	00003517_a	16
0000112_A	00005795_a	17
0000112_A	00000279_a	18
0000112_A	00004604_a	19
0000112_A	00001148_a	20
0000113_A	00011420_a	1
0000113_A	00013293_a	2
0000113_A	00001029_a	3
0000113_A	00012849_a	4
0000113_A	00000962_a	5
0000113_A	00011201_a	6
0000113_A	00011775_a	7
0000113_A	00013898_a	8
0000113_A	00011338_a	9
0000123_A	00005748_a	1
0000123_A	00004815_a	2
0000123_A	00012874_a	3
0000123_A	00007689_a	4
0000123_A	00001474_a	5
0000123_A	00004304_a	6
0000123_A	00010673_a	7
0000123_A	00008498_a	8
0000123_A	00002536_a	9
0000123_A	00008563_a	10
0000123_A	00004462_a	11
0000123_A	00011334_a	12
0000124_A	00010226_a	1
0000124_A	00003071_a	2
0000124_A	00007086_a	3
0000124_A	00013882_a	4
0000124_A	00011031_a	5
0000124_A	00001703_a	6
0000124_A	00007845_a	7
0000124_A	00007202_a	8
0000124_A	00002596_a	9
0000124_A	00004859_a	10
0000124_A	00005572_a	11
0000124_A	00013479_a	12
0000124_A	00008804_a	13
0000124_A	00002944_a	14
0000124_A	00003660_a	15
0000124_A	00001950_a	16
0000124_A	00002263_a	17
0000124_A	00007750_a	18
0000124_A	00004054_a	19
0000124_A	00011502_a	20
0000126_A	00003838_a	1
0000126_A	00008380_a	2
0000126_A	00012109_a	3
0000126_A	00013475_a	4
0000136_A	00007434_a	1
0000136_A	00008601_a	2
0000136_A	00013276_a	3
0000136_A	00002390_a	4
0000141_A	00010985_a	1
0000141_A	00002559_a	2
0000141_A	00004963_a	3
0000141_A	00013902_a	4
0000141_A	00003418_a	5
0000141_A	00003929_a	6
0000141_A	00008728_a	7
0000141_A	00008770_a	8
0000141_A	00004224_a	9
0000141_A	00012910_a	10
0000141_A	00009808_a	11
0000141_A	00003390_a	12
0000141_A	00011654_a	13
0000141_A	00008864_a	14
0000141_A	00013524_a	15
0000141_A	00001445_a	16
0000141_A	00005597_a	17
0000141_A	00012031_a	18
0000141_A	00008577_a	19
0000141_A	00012694_a	20
0000144_A	00005274_a	1
0000144_A	00008759_a	2
0000146_A	00009770_a	1
0000146_A	00005305_a	2
0000146_A	00011861_a	3
0000146_A	00003809_a	4
0000146_A	00006795_a	5
0000146_A	00011597_a	6
0000146_A	00000416_a	7
0000146_A	00010951_a	8
0000146_A	00002802_a	9
0000146_A	00007305_a	10
0000146_A	00012927_a	11
0000146_A	00010221_a	12
0000146_A	00001663_a	13
0000146_A	00012165_a	14
0000146_A	00004663_a	15
0000146_A	00004977_a	16
0000146_A	00002977_a	17
0000146_A	00002690_a	18
0000146_A	00012345_a	19
0000146_A	00003122_a	20
0000149_A	00010975_a	1
0000149_A	00013366_a	2
0000149_A	00010014_a	3
0000149_A	00000530_a	4
0000149_A	00012875_a	5
0000149_A	00005389_a	6
0000149_A	00001301_a	7
0000149_A	00010997_a	8
0000149_A	00004745_a	9
0000149_A	00012239_a	10
0000149_A	00004660_a	11
0000154_A	00005980_a	1
0000154_A	00010497_a	2
0000154_A	00006625_a	3
0000154_A	00012504_a	4
0000154_A	00005993_a	5
0000154_A	00012705_a	6
0000154_A	00008163_a	7
0000154_A	00003768_a	8
0000154_A	00006762_a	9
0000154_A	00006213_a	10
0000159_A	00009922_a	1
0000159_A	00008855_a	2
0000159_A	00012624_a	3
0000159_A	00003519_a	4
0000159_A	00008882_a	5
0000161_A	00011762_a	1
0000161_A	00000152_a	2
0000161_A	00003703_a	3
0000166_A	00004766_a	1
0000166_A	00000822_a	2
0000166_A	00003713_a	3
0000166_A	00008690_a	4
0000166_A	00012060_a	5
0000166_A	00001624_a	6
0000166_A	00011263_a	7
0000166_A	00006054_a	8
0000166_A	00012616_a	9
0000166_A	00006310_a	10
0000166_A	00004545_a	11
0000166_A	00006721_a	12
0000166_A	00002802_a	13
0000166_A	00009028_a	14
0000166_A	00012431_a	15
0000166_A	00007081_a	16
0000166_A	00001367_a	17
0000166_A	00010477_a	18
0000166_A	00013955_a	19
0000166_A	00005389_a	20
0000170_A	00002448_a	1
0000170_A	00008696_a	2
0000170_A	00006260_a	3
0000170_A	00008498_a	4
0000170_A	00010891_a	5
0000170_A	00010677_a	6
0000170_A	00003122_a	7
0000170_A	00008458_a	8
0000170_A	00009770_a	9
0000170_A	00008563_a	10
0000170_A	00008863_a	11
0000170_A	00002098_a	12
0000170_A	00010761_a	13
0000170_A	00013072_a	14
0000170_A	00005705_a	15
0000170_A	00004079_a	16
0000170_A	00001914_a	17
0000170_A	00011751_a	18
0000170_A	00010667_a	19
0000170_A	00005165_a	20
0000179_A	00003796_a	1
0000179_A	00012970_a	2
0000179_A	00012927_a	3
0000179_A	00013497_a	4
0000179_A	00001914_a	5
0000179_A	00010527_a	6
0000189_A	00008647_a	1
0000189_A	00001692_a	2
0000189_A	00011620_a	3
0000189_A	00003110_a	4
0000190_A	00007171_a	1
0000190_A	00002575_a	2
0000190_A	00011128_a	3
0000190_A	00006168_a	4
0000190_A	00013591_a	5
0000194_A	00012718_a	1
0000194_A	00008350_a	2
0000194_A	00011469_a	3
0000194_A	00003113_a	4
0000194_A	00008064_a	5
0000194_A	00007090_a	6
0000195_A	00001551_a	1
0000195_A	00004813_a	2
0000195_A	00013489_a	3
0000195_A	00012978_a	4
0000199_A	00007041_a	1
0000199_A	00011168_a	2
0000199_A	00002909_a	3
0000199_A	00008410_a	4
0000199_A	00001301_a	5
0000199_A	00011751_a	6
0000199_A	00006257_a	7
0000209_A	00011335_a	1
0000209_A	00009671_a	2
0000209_A	00012428_a	3
0000209_A	00007539_a	4
0000209_A	00000675_a	5
0000209_A	00002918_a	6
0000218_A	00009139_a	1
0000218_A	00005040_a	2
0000218_A	00005151_a	3
0000218_A	00008645_a	4
0000218_A	00013357_a	5
0000218_A	00011281_a	6
0000218_A	00007954_a	7
0000218_A	00013279_a	8
0000224_A	00002151_a	1
0000224_A	00006188_a	2
0000224_A	00006948_a	3
0000224_A	00002802_a	4
0000224_A	00007750_a	5
0000224_A	00004762_a	6
0000224_A	00009329_a	7
0000224_A	00003981_a	8
0000224_A	00000822_a	9
0000224_A	00003775_a	10
0000224_A	00004545_a	11
0000224_A	00013290_a	12
0000227_A	00001172_a	1
0000227_A	00000588_a	2
0000227_A	00011250_a	3
0000227_A	00008690_a	4
0000227_A	00010676_a	5
0000227_A	00003140_a	6
0000227_A	00001367_a	7
0000235_A	00007693_a	1
0000235_A	00005419_a	2
0000235_A	00013294_a	3
0000235_A	00011861_a	4
0000238_A	00007523_a	1
0000238_A	00008425_a	2
0000238_A	00000453_a	3
0000276_A	00008536_a	1
0000276_A	00002080_a	2
0000276_A	00007947_a	3
0000276_A	00010305_a	4
0000276_A	00002645_a	5
0000276_A	00002000_a	6
0000276_A	00012092_a	7
0000276_A	00011388_a	8
0000276_A	00001921_a	9
0000276_A	00003968_a	10
0000276_A	00011861_a	11
0000276_A	00013582_a	12
0000276_A	00002911_a	13
0000276_A	00006258_a	14
0000276_A	00008327_a	15
0000276_A	00000883_a	16
0000276_A	00011103_a	17
0000276_A	00013599_a	18
0000276_A	00013724_a	19
0000276_A	00011584_a	20
0000281_A	00000453_a	1
0000281_A	00011126_a	2
0000281_A	00013827_a	3
0000281_A	00010819_a	4
0000281_A	00001517_a	5
0000281_A	00002619_a	6
0000281_A	00005076_a	7
0000281_A	00003474_a	8
0000281_A	00008999_a	9
0000281_A	00002171_a	10
0000281_A	00002225_a	11
0000281_A	00003156_a	12
0000281_A	00007221_a	13
0000281_A	00009529_a	14
0000286_A	00003649_a	1
0000286_A	00001742_a	2
0000286_A	00009641_a	3
0000286_A	00010283_a	4
0000291_A	00001136_a	1
0000291_A	00009411_a	2
0000291_A	00011388_a	3
0000291_A	00012750_a	4
0000291_A	00003703_a	5
0000291_A	00005419_a	6
0000291_A	00004079_a	7
0000291_A	00009823_a	8
0000291_A	00002422_a	9
0000291_A	00002458_a	10
0000291_A	00013551_a	11
0000291_A	00000591_a	12
0000291_A	00010402_a	13
0000291_A	00007202_a	14
0000291_A	00003122_a	15
0000291_A	00007638_a	16
0000291_A	00005264_a	17
0000291_A	00002200_a	18
0000291_A	00007574_a	19
0000291_A	00000609_a	20
0000297_A	00000906_a	1
0000297_A	00003776_a	2
0000297_A	00000606_a	3
0000297_A	00011603_a	4
0000297_A	00000716_a	5
0000297_A	00012150_a	6
0000308_A	00004223_a	1
0000308_A	00000550_a	2
0000308_A	00013620_a	3
0000308_A	00007587_a	4
0000308_A	00003937_a	5
0000308_A	00002670_a	6
0000308_A	00004371_a	7
0000308_A	00014114_a	8
0000308_A	00011480_a	9
0000308_A	00000457_a	10
0000308_A	00005455_a	11
0000309_A	00008581_a	1
0000309_A	00013294_a	2
0000309_A	00008285_a	3
0000312_A	00010681_a	1
0000312_A	00003529_a	2
0000312_A	00000713_a	3
0000312_A	00012385_a	4
0000312_A	00000824_a	5
0000312_A	00010180_a	6
0000312_A	00012202_a	7
0000312_A	00013588_a	8
0000312_A	00013575_a	9
0000312_A	00006357_a	10
0000312_A	00013729_a	11
0000312_A	00009653_a	12
0000312_A	00002035_a	13
0000312_A	00004950_a	14
0000312_A	00003138_a	15
0000312_A	00003409_a	16
0000312_A	00005675_a	17
0000312_A	00012569_a	18
0000312_A	00012431_a	19
0000312_A	00001320_a	20
0000321_A	00012898_a	1
0000321_A	00003120_a	2
0000321_A	00008196_a	3
0000321_A	00008036_a	4
0000321_A	00008410_a	5
0000321_A	00004045_a	6
0000321_A	00001301_a	7
0000321_A	00009321_a	8
0000321_A	00001800_a	9
0000321_A	00010527_a	10
0000329_A	00006730_a	1
0000329_A	00010851_a	2
0000329_A	00013729_a	3
0000329_A	00006575_a	4
0000329_A	00006731_a	5
0000329_A	00013723_a	6
0000329_A	00007461_a	7
0000329_A	00006795_a	8
0000329_A	00006721_a	9
0000329_A	00012334_a	10
0000329_A	00003573_a	11
0000333_A	00008876_a	1
0000333_A	00006967_a	2
0000333_A	00009413_a	3
0000333_A	00002746_a	4
0000333_A	00001943_a	5
0000345_A	00013229_a	1
0000345_A	00005240_a	2
0000345_A	00005250_a	3
0000345_A	00001084_a	4
0000345_A	00013428_a	5
0000345_A	00006258_a	6
0000345_A	00012484_a	7
0000345_A	00008933_a	8
0000345_A	00008414_a	9
0000345_A	00002945_a	10
0000345_A	00003723_a	11
0000345_A	00009391_a	12
0000345_A	00010015_a	13
0000345_A	00006525_a	14
0000345_A	00007155_a	15
0000345_A	00011584_a	16
0000347_A	00013563_a	1
0000347_A	00012205_a	2
0000347_A	00004826_a	3
0000347_A	00001301_a	4
0000354_A	00005628_a	1
0000354_A	00012857_a	2
0000359_A	00001349_a	1
0000359_A	00005906_a	2
0000359_A	00007081_a	3
0000359_A	00006828_a	4
0000359_A	00009136_a	5
0000359_A	00009812_a	6
0000359_A	00012493_a	7
0000362_A	00004369_a	1
0000362_A	00011919_a	2
0000362_A	00013900_a	3
0000362_A	00006563_a	4
0000385_A	00007290_a	1
0000385_A	00004723_a	2
0000385_A	00007257_a	3
0000385_A	00011171_a	4
0000385_A	00000822_a	5
0000385_A	00002786_a	6
0000385_A	00004545_a	7
0000392_A	00010672_a	1
0000392_A	00012364_a	2
0000392_A	00004218_a	3
0000392_A	00005715_a	4
0000392_A	00012991_a	5
0000399_A	00009901_a	1
0000399_A	00010795_a	2
0000399_A	00000606_a	3
0000399_A	00002022_a	4
0000399_A	00009961_a	5
0000399_A	00006532_a	6
0000406_A	00013879_a	1
0000406_A	00008410_a	2
0000406_A	00009413_a	3
0000406_A	00001822_a	4
0000406_A	00010595_a	5
0000417_A	00010950_a	1
0000417_A	00013102_a	2
0000417_A	00013156_a	3
0000417_A	00004895_a	4
0000417_A	00012120_a	5
0000417_A	00000592_a	6
0000417_A	00013497_a	7
0000417_A	00001914_a	8
0000417_A	00007626_a	9
0000417_A	00005389_a	10
0000418_A	00004391_a	1
0000418_A	00007769_a	2
0000418_A	00012308_a	3
0000418_A	00004175_a	4
0000423_A	00001325_a	1
0000423_A	00007041_a	2
0000423_A	00008623_a	3
0000423_A	00002909_a	4
0000423_A	00003830_a	5
0000423_A	00001726_a	6
0000423_A	00008036_a	7
0000423_A	00013290_a	8
0000423_A	00007700_a	9
0000423_A	00004826_a	10
0000423_A	00001301_a	11
0000423_A	00013992_a	12
0000423_A	00006257_a	13
0000423_A	00008410_a	14
0000423_A	00001800_a	15
0000423_A	00001943_a	16
0000423_A	00006168_a	17
0000425_A	00001853_a	1
0000442_A	00010547_a	1
0000442_A	00008759_a	2
0000442_A	00003113_a	3
0000442_A	00006256_a	4
0000442_A	00003723_a	5
0000442_A	00009943_a	6
0000442_A	00005008_a	7
0000442_A	00006951_a	8
0000442_A	00012694_a	9
0000442_A	00003296_a	10
0000442_A	00011143_a	11
0000442_A	00006762_a	12
0000442_A	00009702_a	13
0000442_A	00009529_a	14
0000442_A	00001802_a	15
0000442_A	00013241_a	16
0000442_A	00005603_a	17
0000442_A	00007062_a	18
0000442_A	00010076_a	19
0000442_A	00012863_a	20
0000443_A	00004596_a	1
0000443_A	00004727_a	2
0000443_A	00006024_a	3
0000443_A	00012598_a	4
0000443_A	00004218_a	5
0000443_A	00013400_a	6
0000443_A	00011736_a	7
0000443_A	00003687_a	8
0000447_A	00009921_a	1
0000447_A	00009917_a	2
0000447_A	00004200_a	3
0000447_A	00004882_a	4
0000447_A	00001943_a	5
0000459_A	00003396_a	1
0000459_A	00007134_a	2
0000459_A	00008383_a	3
0000459_A	00012704_a	4
0000459_A	00008759_a	5
0000459_A	00003547_a	6
0000459_A	00004265_a	7
0000459_A	00001177_a	8
0000459_A	00010277_a	9
0000459_A	00004460_a	10
0000459_A	00000479_a	11
0000459_A	00006447_a	12
0000459_A	00004226_a	13
0000459_A	00007831_a	14
0000459_A	00000273_a	15
0000459_A	00012235_a	16
0000459_A	00013375_a	17
0000459_A	00008000_a	18
0000459_A	00013041_a	19
0000459_A	00000585_a	20
0000463_A	00008561_a	1
0000463_A	00006438_a	2
0000463_A	00001679_a	3
0000463_A	00010726_a	4
0000463_A	00008918_a	5
0000463_A	00005022_a	6
0000463_A	00006901_a	7
0000463_A	00013942_a	8
0000463_A	00004001_a	9
0000463_A	00010146_a	10
0000463_A	00000231_a	11
0000463_A	00005611_a	12
0000463_A	00001546_a	13
0000463_A	00003809_a	14
0000463_A	00011263_a	15
0000463_A	00012816_a	16
0000465_A	00012844_a	1
0000465_A	00008250_a	2
0000465_A	00002674_a	3
0000465_A	00011495_a	4
0000465_A	00011696_a	5
0000465_A	00000384_a	6
0000465_A	00006445_a	7
0000465_A	00003873_a	8
0000465_A	00006741_a	9
0000465_A	00002965_a	10
0000465_A	00006310_a	11
0000465_A	00013519_a	12
0000465_A	00012090_a	13
0000465_A	00003539_a	14
0000465_A	00011089_a	15
0000465_A	00013304_a	16
0000465_A	00002587_a	17
0000465_A	00008203_a	18
0000465_A	00005389_a	19
0000470_A	00005050_a	1
0000470_A	00003138_a	2
0000470_A	00003588_a	3
0000470_A	00001504_a	4
0000470_A	00004264_a	5
0000470_A	00013225_a	6
0000470_A	00013710_a	7
0000470_A	00010569_a	8
0000470_A	00001445_a	9
0000470_A	00006261_a	10
0000470_A	00013513_a	11
0000470_A	00007833_a	12
0000470_A	00013975_a	13
0000470_A	00008389_a	14
0000470_A	00007205_a	15
0000470_A	00009727_a	16
0000470_A	00009898_a	17
0000470_A	00011081_a	18
0000470_A	00004921_a	19
0000470_A	00001536_a	20
0000471_A	00003056_a	1
0000471_A	00011890_a	2
0000471_A	00001506_a	3
0000471_A	00009236_a	4
0000471_A	00000592_a	5
0000473_A	00010527_a	1
0000474_A	00007051_a	1
0000474_A	00005475_a	2
0000474_A	00012978_a	3
0000474_A	00009983_a	4
0000474_A	00001429_a	5
0000474_A	00001943_a	6
0000483_A	00008729_a	1
0000483_A	00004544_a	2
0000484_A	00011250_a	1
0000484_A	00013245_a	2
0000484_A	00004164_a	3
0000484_A	00000530_a	4
0000484_A	00004766_a	5
0000484_A	00008781_a	6
0000484_A	00009898_a	7
0000489_A	00006366_a	1
0000489_A	00001217_a	2
0000489_A	00008496_a	3
0000489_A	00013739_a	4
0000489_A	00010734_a	5
0000489_A	00013723_a	6
0000489_A	00004079_a	7
0000489_A	00011397_a	8
0000489_A	00008608_a	9
0000489_A	00000159_a	10
0000489_A	00001301_a	11
0000489_A	00005165_a	12
0000504_A	00013729_a	1
0000504_A	00012205_a	2
0000504_A	00001301_a	3
0000507_A	00010705_a	1
0000507_A	00007480_a	2
0000507_A	00004842_a	3
0000507_A	00005906_a	4
0000507_A	00005250_a	5
0000507_A	00000158_a	6
0000507_A	00005892_a	7
0000507_A	00007562_a	8
0000507_A	00010682_a	9
0000507_A	00000837_a	10
0000507_A	00002809_a	11
0000507_A	00007738_a	12
0000507_A	00009629_a	13
0000507_A	00011592_a	14
0000507_A	00009814_a	15
0000507_A	00007568_a	16
0000507_A	00007512_a	17
0000507_A	00005968_a	18
0000507_A	00003683_a	19
0000507_A	00010904_a	20
0000519_A	00008074_a	1
0000519_A	00006845_a	2
0000519_A	00007900_a	3
0000522_A	00009818_a	1
0000522_A	00000609_a	2
0000522_A	00003137_a	3
0000522_A	00012750_a	4
0000522_A	00001609_a	5
0000522_A	00000138_a	6
0000522_A	00007315_a	7
0000522_A	00004039_a	8
0000522_A	00005389_a	9
0000522_A	00011289_a	10
0000522_A	00004805_a	11
0000522_A	00000602_a	12
0000522_A	00012616_a	13
0000522_A	00000530_a	14
0000522_A	00008690_a	15
0000522_A	00011726_a	16
0000522_A	00008205_a	17
0000522_A	00001092_a	18
0000522_A	00010477_a	19
0000522_A	00002191_a	20
0000535_A	00009966_a	1
0000535_A	00007440_a	2
0000535_A	00013294_a	3
0000535_A	00003300_a	4
0000535_A	00008906_a	5
0000539_A	00006146_a	1
0000539_A	00005240_a	2
0000539_A	00012102_a	3
0000539_A	00013914_a	4
0000539_A	00003129_a	5
0000543_A	00009085_a	1
0000543_A	00013352_a	2
0000543_A	00006055_a	3
0000543_A	00002112_a	4
0000543_A	00009472_a	5
0000543_A	00003583_a	6
0000543_A	00012976_a	7
0000543_A	00006262_a	8
0000543_A	00013653_a	9
0000546_A	00001353_a	1
0000546_A	00006552_a	2
0000546_A	00014114_a	3
0000546_A	00002827_a	4
0000546_A	00009705_a	5
0000546_A	00004905_a	6
0000546_A	00013951_a	7
0000546_A	00008413_a	8
0000546_A	00009268_a	9
0000550_A	00006384_a	1
0000550_A	00001790_a	2
0000550_A	00007649_a	3
0000550_A	00001090_a	4
0000553_A	00006901_a	1
0000553_A	00002253_a	2
0000553_A	00001320_a	3
0000553_A	00002240_a	4
0000553_A	00002785_a	5
0000553_A	00010378_a	6
0000553_A	00002674_a	7
0000553_A	00001499_a	8
0000553_A	00003621_a	9
0000553_A	00011263_a	10
0000553_A	00008323_a	11
0000553_A	00012082_a	12
0000558_A	00001153_a	1
0000558_A	00012525_a	2
0000558_A	00012929_a	3
0000558_A	00007938_a	4
0000558_A	00012082_a	5
0000559_A	00008612_a	1
0000559_A	00006329_a	2
0000559_A	00004076_a	3
0000559_A	00009809_a	4
0000559_A	00008791_a	5
0000559_A	00004124_a	6
0000559_A	00012334_a	7
0000560_A	00011493_a	1
0000560_A	00013463_a	2
0000560_A	00004838_a	3
0000560_A	00004677_a	4
0000560_A	00013827_a	5
0000564_A	00011764_a	1
0000564_A	00011659_a	2
0000564_A	00007525_a	3
0000564_A	00008558_a	4
0000564_A	00009859_a	5
0000564_A	00002174_a	6
0000564_A	00008051_a	7
0000564_A	00012364_a	8
0000567_A	00002775_a	1
0000567_A	00008542_a	2
0000567_A	00001349_a	3
0000567_A	00012520_a	4
0000567_A	00004663_a	5
0000567_A	00000353_a	6
0000567_A	00004955_a	7
0000567_A	00013082_a	8
0000567_A	00005582_a	9
0000567_A	00004977_a	10
0000567_A	00010592_a	11
0000567_A	00013210_a	12
0000567_A	00005157_a	13
0000567_A	00003823_a	14
0000567_A	00004869_a	15
0000567_A	00004909_a	16
0000567_A	00010763_a	17
0000567_A	00012747_a	18
0000567_A	00001190_a	19
0000567_A	00007122_a	20
0000571_A	00011060_a	1
0000571_A	00004450_a	2
0000571_A	00012804_a	3
0000571_A	00001244_a	4
0000572_A	00011957_a	1
0000572_A	00011096_a	2
0000572_A	00007740_a	3
0000572_A	00012043_a	4
0000572_A	00008690_a	5
0000572_A	00001499_a	6
0000572_A	00004745_a	7
0000572_A	00001800_a	8
0000574_A	00004660_a	1
0000577_A	00009857_a	1
0000577_A	00005586_a	2
0000577_A	00011751_a	3
0000577_A	00000591_a	4
0000577_A	00008498_a	5
0000577_A	00012202_a	6
0000577_A	00005319_a	7
0000577_A	00010676_a	8
0000577_A	00005389_a	9
0000580_A	00008347_a	1
0000580_A	00005623_a	2
0000580_A	00010378_a	3
0000580_A	00000286_a	4
0000580_A	00013955_a	5
0000599_A	00007170_a	1
0000599_A	00002324_a	2
0000599_A	00000750_a	3
0000599_A	00008977_a	4
0000599_A	00005222_a	5
0000602_A	00008781_a	1
0000602_A	00002721_a	2
0000602_A	00004749_a	3
0000602_A	00003445_a	4
0000602_A	00002164_a	5
0000602_A	00012640_a	6
0000602_A	00005793_a	7
0000602_A	00010290_a	8
0000602_A	00003234_a	9
0000602_A	00002977_a	10
0000602_A	00001301_a	11
0000602_A	00009370_a	12
0000602_A	00002587_a	13
0000602_A	00006168_a	14
0000607_A	00006422_a	1
0000607_A	00013593_a	2
0000607_A	00002552_a	3
0000607_A	00007525_a	4
0000607_A	00009111_a	5
0000607_A	00004000_a	6
0000607_A	00001726_a	7
0000607_A	00004826_a	8
0000607_A	00008944_a	9
0000607_A	00001914_a	10
0000607_A	00009413_a	11
0000607_A	00006257_a	12
0000632_A	00003873_a	1
0000632_A	00002802_a	2
0000632_A	00009629_a	3
0000639_A	00009353_a	1
0000639_A	00001222_a	2
0000639_A	00001935_a	3
0000639_A	00002103_a	4
0000639_A	00005623_a	5
0000639_A	00011270_a	6
0000639_A	00003787_a	7
0000639_A	00013082_a	8
0000639_A	00011028_a	9
0000639_A	00005305_a	10
0000639_A	00011486_a	11
0000639_A	00011968_a	12
0000639_A	00004608_a	13
0000639_A	00011243_a	14
0000639_A	00011362_a	15
0000639_A	00006310_a	16
0000639_A	00011155_a	17
0000639_A	00002002_a	18
0000639_A	00001445_a	19
0000639_A	00004663_a	20
